name,audio_name,audio_path,image_name,image_path,label,predict,confidence,result
30_block2_28_84_PA_4,30_block2_28_84_PA_4.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_28_84_PA_4.wav,30_block2_28_84_PA_4.png,/Users/hela/Code/pata/spectrograms/30_block2_28_84_PA_4.png,pa,pa,0.9548476934432985,pa
30_block2_29_117_TA_6,30_block2_29_117_TA_6.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_29_117_TA_6.wav,30_block2_29_117_TA_6.png,/Users/hela/Code/pata/spectrograms/30_block2_29_117_TA_6.png,ta,,,ta
30_block2_2_140_PA_2,30_block2_2_140_PA_2.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_2_140_PA_2.wav,30_block2_2_140_PA_2.png,/Users/hela/Code/pata/spectrograms/30_block2_2_140_PA_2.png,pa,,,pa
30_block2_30_153_TA_7,30_block2_30_153_TA_7.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_30_153_TA_7.wav,30_block2_30_153_TA_7.png,/Users/hela/Code/pata/spectrograms/30_block2_30_153_TA_7.png,,ta,0.9827926754951476,ta
30_block2_31_141_TA_8,30_block2_31_141_TA_8.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_31_141_TA_8.wav,30_block2_31_141_TA_8.png,/Users/hela/Code/pata/spectrograms/30_block2_31_141_TA_8.png,,ta,0.9749539494514464,ta
30_block2_32_135_TA_9,30_block2_32_135_TA_9.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_32_135_TA_9.wav,30_block2_32_135_TA_9.png,/Users/hela/Code/pata/spectrograms/30_block2_32_135_TA_9.png,ta,,,ta
30_block2_33_146_PA_1,30_block2_33_146_PA_1.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_33_146_PA_1.wav,30_block2_33_146_PA_1.png,/Users/hela/Code/pata/spectrograms/30_block2_33_146_PA_1.png,pa,pa,0.9318653345108032,pa
30_block2_34_138_PA_2,30_block2_34_138_PA_2.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_34_138_PA_2.wav,30_block2_34_138_PA_2.png,/Users/hela/Code/pata/spectrograms/30_block2_34_138_PA_2.png,,pa,0.9636202454566956,pa
30_block2_35_151_PA_3,30_block2_35_151_PA_3.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_35_151_PA_3.wav,30_block2_35_151_PA_3.png,/Users/hela/Code/pata/spectrograms/30_block2_35_151_PA_3.png,pa,pa,0.931603729724884,pa
30_block2_36_104_PA_4,30_block2_36_104_PA_4.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_36_104_PA_4.wav,30_block2_36_104_PA_4.png,/Users/hela/Code/pata/spectrograms/30_block2_36_104_PA_4.png,pa,pa,0.947674572467804,pa
30_block2_37_136_TA_6,30_block2_37_136_TA_6.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_37_136_TA_6.wav,30_block2_37_136_TA_6.png,/Users/hela/Code/pata/spectrograms/30_block2_37_136_TA_6.png,ta,ta,0.8497210741043091,ta
30_block2_38_154_TA_7,30_block2_38_154_TA_7.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_38_154_TA_7.wav,30_block2_38_154_TA_7.png,/Users/hela/Code/pata/spectrograms/30_block2_38_154_TA_7.png,ta,,,ta
30_block2_39_89_TA_8,30_block2_39_89_TA_8.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_39_89_TA_8.wav,30_block2_39_89_TA_8.png,/Users/hela/Code/pata/spectrograms/30_block2_39_89_TA_8.png,,ta,0.9977846741676332,ta
30_block2_3_119_PA_3,30_block2_3_119_PA_3.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_3_119_PA_3.wav,30_block2_3_119_PA_3.png,/Users/hela/Code/pata/spectrograms/30_block2_3_119_PA_3.png,pa,pa,0.9583998918533324,pa
30_block2_40_102_TA_9,30_block2_40_102_TA_9.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_40_102_TA_9.wav,30_block2_40_102_TA_9.png,/Users/hela/Code/pata/spectrograms/30_block2_40_102_TA_9.png,ta,ta,0.9598267078399658,ta
30_block2_41_113_PA_1,30_block2_41_113_PA_1.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_41_113_PA_1.wav,30_block2_41_113_PA_1.png,/Users/hela/Code/pata/spectrograms/30_block2_41_113_PA_1.png,pa,pa,0.9425699710845948,pa
30_block2_42_132_PA_2,30_block2_42_132_PA_2.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_42_132_PA_2.wav,30_block2_42_132_PA_2.png,/Users/hela/Code/pata/spectrograms/30_block2_42_132_PA_2.png,pa,,,pa
30_block2_43_155_PA_3,30_block2_43_155_PA_3.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_43_155_PA_3.wav,30_block2_43_155_PA_3.png,/Users/hela/Code/pata/spectrograms/30_block2_43_155_PA_3.png,pa,,,pa
30_block2_44_152_PA_4,30_block2_44_152_PA_4.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_44_152_PA_4.wav,30_block2_44_152_PA_4.png,/Users/hela/Code/pata/spectrograms/30_block2_44_152_PA_4.png,pa,pa,0.9325243830680848,pa
30_block2_45_115_TA_6,30_block2_45_115_TA_6.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_45_115_TA_6.wav,30_block2_45_115_TA_6.png,/Users/hela/Code/pata/spectrograms/30_block2_45_115_TA_6.png,,ta,0.9982617497444152,ta
30_block2_46_114_TA_7,30_block2_46_114_TA_7.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_46_114_TA_7.wav,30_block2_46_114_TA_7.png,/Users/hela/Code/pata/spectrograms/30_block2_46_114_TA_7.png,ta,,,ta
30_block2_47_85_TA_8,30_block2_47_85_TA_8.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_47_85_TA_8.wav,30_block2_47_85_TA_8.png,/Users/hela/Code/pata/spectrograms/30_block2_47_85_TA_8.png,ta,,,ta
30_block2_48_109_TA_9,30_block2_48_109_TA_9.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_48_109_TA_9.wav,30_block2_48_109_TA_9.png,/Users/hela/Code/pata/spectrograms/30_block2_48_109_TA_9.png,ta,ta,0.9526439309120178,ta
30_block2_49_124_PA_1,30_block2_49_124_PA_1.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_49_124_PA_1.wav,30_block2_49_124_PA_1.png,/Users/hela/Code/pata/spectrograms/30_block2_49_124_PA_1.png,pa,,,pa
30_block2_4_121_PA_4,30_block2_4_121_PA_4.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_4_121_PA_4.wav,30_block2_4_121_PA_4.png,/Users/hela/Code/pata/spectrograms/30_block2_4_121_PA_4.png,pa,,,pa
30_block2_50_156_PA_2,30_block2_50_156_PA_2.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_50_156_PA_2.wav,30_block2_50_156_PA_2.png,/Users/hela/Code/pata/spectrograms/30_block2_50_156_PA_2.png,pa,ta,0.5574638247489929,pa
30_block2_51_99_PA_3,30_block2_51_99_PA_3.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_51_99_PA_3.wav,30_block2_51_99_PA_3.png,/Users/hela/Code/pata/spectrograms/30_block2_51_99_PA_3.png,,pa,0.9739233255386353,pa
30_block2_52_81_PA_4,30_block2_52_81_PA_4.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_52_81_PA_4.wav,30_block2_52_81_PA_4.png,/Users/hela/Code/pata/spectrograms/30_block2_52_81_PA_4.png,pa,pa,0.8830659985542297,pa
30_block2_53_105_TA_6,30_block2_53_105_TA_6.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_53_105_TA_6.wav,30_block2_53_105_TA_6.png,/Users/hela/Code/pata/spectrograms/30_block2_53_105_TA_6.png,ta,ta,0.8123146891593933,ta
30_block2_54_159_TA_7,30_block2_54_159_TA_7.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_54_159_TA_7.wav,30_block2_54_159_TA_7.png,/Users/hela/Code/pata/spectrograms/30_block2_54_159_TA_7.png,ta,ta,0.8665478825569153,ta
30_block2_55_97_TA_8,30_block2_55_97_TA_8.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_55_97_TA_8.wav,30_block2_55_97_TA_8.png,/Users/hela/Code/pata/spectrograms/30_block2_55_97_TA_8.png,ta,ta,0.6569264531135559,ta
30_block2_56_147_TA_9,30_block2_56_147_TA_9.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_56_147_TA_9.wav,30_block2_56_147_TA_9.png,/Users/hela/Code/pata/spectrograms/30_block2_56_147_TA_9.png,,ta,0.9674042463302612,ta
30_block2_57_91_PA_1,30_block2_57_91_PA_1.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_57_91_PA_1.wav,30_block2_57_91_PA_1.png,/Users/hela/Code/pata/spectrograms/30_block2_57_91_PA_1.png,pa,pa,0.892284631729126,pa
30_block2_58_125_PA_2,30_block2_58_125_PA_2.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_58_125_PA_2.wav,30_block2_58_125_PA_2.png,/Users/hela/Code/pata/spectrograms/30_block2_58_125_PA_2.png,pa,,,pa
30_block2_59_131_PA_3,30_block2_59_131_PA_3.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_59_131_PA_3.wav,30_block2_59_131_PA_3.png,/Users/hela/Code/pata/spectrograms/30_block2_59_131_PA_3.png,pa,pa,0.9417952299118042,pa
30_block2_5_94_TA_6,30_block2_5_94_TA_6.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_5_94_TA_6.wav,30_block2_5_94_TA_6.png,/Users/hela/Code/pata/spectrograms/30_block2_5_94_TA_6.png,ta,ta,0.9462131261825562,ta
30_block2_60_150_PA_4,30_block2_60_150_PA_4.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_60_150_PA_4.wav,30_block2_60_150_PA_4.png,/Users/hela/Code/pata/spectrograms/30_block2_60_150_PA_4.png,pa,pa,0.9589487910270692,pa
30_block2_61_88_TA_6,30_block2_61_88_TA_6.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_61_88_TA_6.wav,30_block2_61_88_TA_6.png,/Users/hela/Code/pata/spectrograms/30_block2_61_88_TA_6.png,ta,,,ta
30_block2_62_112_TA_7,30_block2_62_112_TA_7.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_62_112_TA_7.wav,30_block2_62_112_TA_7.png,/Users/hela/Code/pata/spectrograms/30_block2_62_112_TA_7.png,ta,ta,0.8865854144096375,ta
30_block2_63_123_TA_8,30_block2_63_123_TA_8.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_63_123_TA_8.wav,30_block2_63_123_TA_8.png,/Users/hela/Code/pata/spectrograms/30_block2_63_123_TA_8.png,,ta,0.9986679553985596,ta
30_block2_64_82_TA_9,30_block2_64_82_TA_9.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_64_82_TA_9.wav,30_block2_64_82_TA_9.png,/Users/hela/Code/pata/spectrograms/30_block2_64_82_TA_9.png,,ta,0.9970515966415404,ta
30_block2_65_93_PA_1,30_block2_65_93_PA_1.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_65_93_PA_1.wav,30_block2_65_93_PA_1.png,/Users/hela/Code/pata/spectrograms/30_block2_65_93_PA_1.png,,pa,0.976765751838684,pa
30_block2_66_106_PA_2,30_block2_66_106_PA_2.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_66_106_PA_2.wav,30_block2_66_106_PA_2.png,/Users/hela/Code/pata/spectrograms/30_block2_66_106_PA_2.png,pa,pa,0.9108919501304626,pa
30_block2_67_96_PA_3,30_block2_67_96_PA_3.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_67_96_PA_3.wav,30_block2_67_96_PA_3.png,/Users/hela/Code/pata/spectrograms/30_block2_67_96_PA_3.png,pa,,,pa
30_block2_68_137_PA_4,30_block2_68_137_PA_4.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_68_137_PA_4.wav,30_block2_68_137_PA_4.png,/Users/hela/Code/pata/spectrograms/30_block2_68_137_PA_4.png,pa,,,pa
30_block2_69_134_TA_6,30_block2_69_134_TA_6.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_69_134_TA_6.wav,30_block2_69_134_TA_6.png,/Users/hela/Code/pata/spectrograms/30_block2_69_134_TA_6.png,ta,,,ta
30_block2_6_158_TA_7,30_block2_6_158_TA_7.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_6_158_TA_7.wav,30_block2_6_158_TA_7.png,/Users/hela/Code/pata/spectrograms/30_block2_6_158_TA_7.png,ta,ta,0.948945701122284,ta
30_block2_70_101_TA_7,30_block2_70_101_TA_7.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_70_101_TA_7.wav,30_block2_70_101_TA_7.png,/Users/hela/Code/pata/spectrograms/30_block2_70_101_TA_7.png,err,,,err
30_block2_71_103_TA_8,30_block2_71_103_TA_8.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_71_103_TA_8.wav,30_block2_71_103_TA_8.png,/Users/hela/Code/pata/spectrograms/30_block2_71_103_TA_8.png,ta,,,ta
30_block2_72_98_TA_9,30_block2_72_98_TA_9.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_72_98_TA_9.wav,30_block2_72_98_TA_9.png,/Users/hela/Code/pata/spectrograms/30_block2_72_98_TA_9.png,ta,ta,0.6658998131752014,ta
30_block2_73_92_PA_1,30_block2_73_92_PA_1.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_73_92_PA_1.wav,30_block2_73_92_PA_1.png,/Users/hela/Code/pata/spectrograms/30_block2_73_92_PA_1.png,pa,pa,0.9533510208129884,pa
30_block2_74_130_PA_2,30_block2_74_130_PA_2.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_74_130_PA_2.wav,30_block2_74_130_PA_2.png,/Users/hela/Code/pata/spectrograms/30_block2_74_130_PA_2.png,pa,pa,0.9555509686470032,pa
30_block2_75_86_PA_3,30_block2_75_86_PA_3.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_75_86_PA_3.wav,30_block2_75_86_PA_3.png,/Users/hela/Code/pata/spectrograms/30_block2_75_86_PA_3.png,pa,pa,0.9497061371803284,pa
30_block2_76_87_PA_4,30_block2_76_87_PA_4.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_76_87_PA_4.wav,30_block2_76_87_PA_4.png,/Users/hela/Code/pata/spectrograms/30_block2_76_87_PA_4.png,pa,,,pa
30_block2_77_149_TA_6,30_block2_77_149_TA_6.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_77_149_TA_6.wav,30_block2_77_149_TA_6.png,/Users/hela/Code/pata/spectrograms/30_block2_77_149_TA_6.png,,ta,0.9889315366744996,ta
30_block2_78_126_TA_7,30_block2_78_126_TA_7.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_78_126_TA_7.wav,30_block2_78_126_TA_7.png,/Users/hela/Code/pata/spectrograms/30_block2_78_126_TA_7.png,,ta,0.9981873631477356,ta
30_block2_79_160_TA_8,30_block2_79_160_TA_8.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_79_160_TA_8.wav,30_block2_79_160_TA_8.png,/Users/hela/Code/pata/spectrograms/30_block2_79_160_TA_8.png,,ta,0.9942346215248108,ta
30_block2_7_83_TA_8,30_block2_7_83_TA_8.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_7_83_TA_8.wav,30_block2_7_83_TA_8.png,/Users/hela/Code/pata/spectrograms/30_block2_7_83_TA_8.png,,ta,0.9974798560142516,ta
30_block2_80_143_TA_9,30_block2_80_143_TA_9.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_80_143_TA_9.wav,30_block2_80_143_TA_9.png,/Users/hela/Code/pata/spectrograms/30_block2_80_143_TA_9.png,,ta,0.9987407326698304,ta
30_block2_8_95_TA_9,30_block2_8_95_TA_9.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_8_95_TA_9.wav,30_block2_8_95_TA_9.png,/Users/hela/Code/pata/spectrograms/30_block2_8_95_TA_9.png,ta,pa,0.8664793372154236,ta
30_block2_9_127_PA_1,30_block2_9_127_PA_1.wav,/Users/hela/Code/pata/Audio_data/30/30_block2_9_127_PA_1.wav,30_block2_9_127_PA_1.png,/Users/hela/Code/pata/spectrograms/30_block2_9_127_PA_1.png,pa,pa,0.898899257183075,pa
31_block1_10_30_PA_2,31_block1_10_30_PA_2.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_10_30_PA_2.wav,31_block1_10_30_PA_2.png,/Users/hela/Code/pata/spectrograms/31_block1_10_30_PA_2.png,err,,,err
31_block1_11_46_PA_3,31_block1_11_46_PA_3.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_11_46_PA_3.wav,31_block1_11_46_PA_3.png,/Users/hela/Code/pata/spectrograms/31_block1_11_46_PA_3.png,pa,,,pa
31_block1_12_56_PA_4,31_block1_12_56_PA_4.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_12_56_PA_4.wav,31_block1_12_56_PA_4.png,/Users/hela/Code/pata/spectrograms/31_block1_12_56_PA_4.png,,pa,0.960509717464447,pa
31_block1_13_40_TA_6,31_block1_13_40_TA_6.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_13_40_TA_6.wav,31_block1_13_40_TA_6.png,/Users/hela/Code/pata/spectrograms/31_block1_13_40_TA_6.png,ta,ta,0.773436427116394,ta
31_block1_14_7_TA_7,31_block1_14_7_TA_7.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_14_7_TA_7.wav,31_block1_14_7_TA_7.png,/Users/hela/Code/pata/spectrograms/31_block1_14_7_TA_7.png,,ta,0.9863828420639038,ta
31_block1_15_74_TA_8,31_block1_15_74_TA_8.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_15_74_TA_8.wav,31_block1_15_74_TA_8.png,/Users/hela/Code/pata/spectrograms/31_block1_15_74_TA_8.png,ta,,,ta
31_block1_16_58_TA_9,31_block1_16_58_TA_9.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_16_58_TA_9.wav,31_block1_16_58_TA_9.png,/Users/hela/Code/pata/spectrograms/31_block1_16_58_TA_9.png,ta,,,ta
31_block1_17_80_PA_1,31_block1_17_80_PA_1.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_17_80_PA_1.wav,31_block1_17_80_PA_1.png,/Users/hela/Code/pata/spectrograms/31_block1_17_80_PA_1.png,pa,pa,0.9168872833251952,pa
31_block1_18_25_PA_2,31_block1_18_25_PA_2.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_18_25_PA_2.wav,31_block1_18_25_PA_2.png,/Users/hela/Code/pata/spectrograms/31_block1_18_25_PA_2.png,pa,,,pa
31_block1_19_20_PA_3,31_block1_19_20_PA_3.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_19_20_PA_3.wav,31_block1_19_20_PA_3.png,/Users/hela/Code/pata/spectrograms/31_block1_19_20_PA_3.png,,pa,0.9646494388580322,pa
31_block1_1_47_PA_1,31_block1_1_47_PA_1.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_1_47_PA_1.wav,31_block1_1_47_PA_1.png,/Users/hela/Code/pata/spectrograms/31_block1_1_47_PA_1.png,,pa,0.9713311195373536,pa
31_block1_20_60_PA_4,31_block1_20_60_PA_4.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_20_60_PA_4.wav,31_block1_20_60_PA_4.png,/Users/hela/Code/pata/spectrograms/31_block1_20_60_PA_4.png,err,pa,0.8906592130661011,err
31_block1_21_27_TA_6,31_block1_21_27_TA_6.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_21_27_TA_6.wav,31_block1_21_27_TA_6.png,/Users/hela/Code/pata/spectrograms/31_block1_21_27_TA_6.png,err,,,err
31_block1_22_52_TA_7,31_block1_22_52_TA_7.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_22_52_TA_7.wav,31_block1_22_52_TA_7.png,/Users/hela/Code/pata/spectrograms/31_block1_22_52_TA_7.png,ta,,,ta
31_block1_23_22_TA_8,31_block1_23_22_TA_8.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_23_22_TA_8.wav,31_block1_23_22_TA_8.png,/Users/hela/Code/pata/spectrograms/31_block1_23_22_TA_8.png,ta,ta,0.9294756650924684,ta
31_block1_24_9_TA_9,31_block1_24_9_TA_9.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_24_9_TA_9.wav,31_block1_24_9_TA_9.png,/Users/hela/Code/pata/spectrograms/31_block1_24_9_TA_9.png,ta,ta,0.9413110017776488,ta
31_block1_25_78_PA_1,31_block1_25_78_PA_1.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_25_78_PA_1.wav,31_block1_25_78_PA_1.png,/Users/hela/Code/pata/spectrograms/31_block1_25_78_PA_1.png,pa,,,pa
31_block1_26_59_PA_2,31_block1_26_59_PA_2.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_26_59_PA_2.wav,31_block1_26_59_PA_2.png,/Users/hela/Code/pata/spectrograms/31_block1_26_59_PA_2.png,pa,,,pa
31_block1_27_21_PA_3,31_block1_27_21_PA_3.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_27_21_PA_3.wav,31_block1_27_21_PA_3.png,/Users/hela/Code/pata/spectrograms/31_block1_27_21_PA_3.png,,pa,0.9674260020256042,pa
31_block1_28_12_PA_4,31_block1_28_12_PA_4.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_28_12_PA_4.wav,31_block1_28_12_PA_4.png,/Users/hela/Code/pata/spectrograms/31_block1_28_12_PA_4.png,pa,,,pa
31_block1_29_28_TA_6,31_block1_29_28_TA_6.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_29_28_TA_6.wav,31_block1_29_28_TA_6.png,/Users/hela/Code/pata/spectrograms/31_block1_29_28_TA_6.png,,ta,0.9765817523002625,ta
31_block1_2_13_PA_2,31_block1_2_13_PA_2.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_2_13_PA_2.wav,31_block1_2_13_PA_2.png,/Users/hela/Code/pata/spectrograms/31_block1_2_13_PA_2.png,,pa,0.98009192943573,pa
31_block1_30_32_TA_7,31_block1_30_32_TA_7.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_30_32_TA_7.wav,31_block1_30_32_TA_7.png,/Users/hela/Code/pata/spectrograms/31_block1_30_32_TA_7.png,,ta,0.97774338722229,ta
31_block1_31_51_TA_8,31_block1_31_51_TA_8.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_31_51_TA_8.wav,31_block1_31_51_TA_8.png,/Users/hela/Code/pata/spectrograms/31_block1_31_51_TA_8.png,ta,,,ta
31_block1_32_65_TA_9,31_block1_32_65_TA_9.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_32_65_TA_9.wav,31_block1_32_65_TA_9.png,/Users/hela/Code/pata/spectrograms/31_block1_32_65_TA_9.png,,ta,0.9880788922309875,ta
31_block1_33_49_PA_1,31_block1_33_49_PA_1.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_33_49_PA_1.wav,31_block1_33_49_PA_1.png,/Users/hela/Code/pata/spectrograms/31_block1_33_49_PA_1.png,pa,,,pa
31_block1_34_11_PA_2,31_block1_34_11_PA_2.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_34_11_PA_2.wav,31_block1_34_11_PA_2.png,/Users/hela/Code/pata/spectrograms/31_block1_34_11_PA_2.png,,pa,0.9755253791809082,pa
31_block1_35_67_PA_3,31_block1_35_67_PA_3.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_35_67_PA_3.wav,31_block1_35_67_PA_3.png,/Users/hela/Code/pata/spectrograms/31_block1_35_67_PA_3.png,pa,pa,0.9457520842552184,pa
31_block1_36_35_PA_4,31_block1_36_35_PA_4.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_36_35_PA_4.wav,31_block1_36_35_PA_4.png,/Users/hela/Code/pata/spectrograms/31_block1_36_35_PA_4.png,pa,,,pa
31_block1_37_16_TA_6,31_block1_37_16_TA_6.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_37_16_TA_6.wav,31_block1_37_16_TA_6.png,/Users/hela/Code/pata/spectrograms/31_block1_37_16_TA_6.png,,ta,0.9872606992721558,ta
31_block1_38_10_TA_7,31_block1_38_10_TA_7.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_38_10_TA_7.wav,31_block1_38_10_TA_7.png,/Users/hela/Code/pata/spectrograms/31_block1_38_10_TA_7.png,ta,ta,0.930450439453125,ta
31_block1_39_75_TA_8,31_block1_39_75_TA_8.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_39_75_TA_8.wav,31_block1_39_75_TA_8.png,/Users/hela/Code/pata/spectrograms/31_block1_39_75_TA_8.png,,ta,0.9763769507408142,ta
31_block1_3_72_PA_3,31_block1_3_72_PA_3.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_3_72_PA_3.wav,31_block1_3_72_PA_3.png,/Users/hela/Code/pata/spectrograms/31_block1_3_72_PA_3.png,pa,,,pa
31_block1_40_68_TA_9,31_block1_40_68_TA_9.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_40_68_TA_9.wav,31_block1_40_68_TA_9.png,/Users/hela/Code/pata/spectrograms/31_block1_40_68_TA_9.png,ta,ta,0.9367705583572388,ta
31_block1_41_36_PA_1,31_block1_41_36_PA_1.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_41_36_PA_1.wav,31_block1_41_36_PA_1.png,/Users/hela/Code/pata/spectrograms/31_block1_41_36_PA_1.png,pa,,,pa
31_block1_42_2_PA_2,31_block1_42_2_PA_2.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_42_2_PA_2.wav,31_block1_42_2_PA_2.png,/Users/hela/Code/pata/spectrograms/31_block1_42_2_PA_2.png,pa,,,pa
31_block1_43_5_PA_3,31_block1_43_5_PA_3.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_43_5_PA_3.wav,31_block1_43_5_PA_3.png,/Users/hela/Code/pata/spectrograms/31_block1_43_5_PA_3.png,,pa,0.9734185934066772,pa
31_block1_44_8_PA_4,31_block1_44_8_PA_4.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_44_8_PA_4.wav,31_block1_44_8_PA_4.png,/Users/hela/Code/pata/spectrograms/31_block1_44_8_PA_4.png,pa,,,pa
31_block1_45_38_TA_6,31_block1_45_38_TA_6.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_45_38_TA_6.wav,31_block1_45_38_TA_6.png,/Users/hela/Code/pata/spectrograms/31_block1_45_38_TA_6.png,,ta,0.9619349837303162,ta
31_block1_46_31_TA_7,31_block1_46_31_TA_7.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_46_31_TA_7.wav,31_block1_46_31_TA_7.png,/Users/hela/Code/pata/spectrograms/31_block1_46_31_TA_7.png,ta,ta,0.7608466148376465,ta
31_block1_47_69_TA_8,31_block1_47_69_TA_8.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_47_69_TA_8.wav,31_block1_47_69_TA_8.png,/Users/hela/Code/pata/spectrograms/31_block1_47_69_TA_8.png,err,,,err
31_block1_48_39_TA_9,31_block1_48_39_TA_9.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_48_39_TA_9.wav,31_block1_48_39_TA_9.png,/Users/hela/Code/pata/spectrograms/31_block1_48_39_TA_9.png,err,pa,0.9574129581451416,err
31_block1_49_61_PA_1,31_block1_49_61_PA_1.wav,/Users/hela/Code/pata/Audio_data/31/31_block1_49_61_PA_1.wav,31_block1_49_61_PA_1.png,/Users/hela/Code/pata/spectrograms/31_block1_49_61_PA_1.png,pa,pa,0.8624039888381958,pa
